GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
ODFDOM,org.odftoolkit.odfdom.dom.attribute.db,DbBooleanComparisonModeAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.db,DbIsNullableAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.db,DbDataSourceSettingTypeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.db,DbSystemDriverSettingsAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.db,DbUpdateRuleAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.db,DbAsTemplateAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.db,DbHostnameAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextUseOutlineLevelAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextPrefixAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextDisplayAttribute.Value,205,0,4,0,24,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextNumberedEntriesAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextRestartOnPageAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextHowpublishedAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCountEmptyLinesAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextVisitedStyleNameAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextAnimationStepsAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextSuffixAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextChapterAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextMasterPageNameAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextUseMathObjectsAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextAnimationDelayAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextLabelFollowedByAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextConsecutiveNumberingAttribute,34,16,4,0,13,6,8,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextAnimationRepeatAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextReferenceFormatAttribute,20,10,0,0,8,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCitationBodyStyleNameAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextOffsetAttribute,11,10,0,0,5,3,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextMinLabelDistanceAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextConnectionNameAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextDisplayLevelsAttribute,35,15,4,0,13,6,8,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextGlobalAttribute,50,0,4,0,18,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextRowNumberAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextFootnotesPositionAttribute.Value,84,0,4,0,13,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextRefNameAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextLevelAttribute,29,21,4,0,11,7,7,4,5,4
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextAddressAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextNumberPositionAttribute,35,10,4,0,12,4,9,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextContinueListAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextDefaultStyleNameAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextYearAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextStringValueIfTrueAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextNoteClassAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextAlphabeticalSeparatorsAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCurrentValueAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextStyleNameAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextNoteAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextDisplayAttribute,32,13,4,0,11,5,8,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextIndexScopeAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextListLevelPositionAndSpaceModeAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextNumberLinesAttribute,37,13,4,0,14,5,8,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextRelativeTabStopPositionAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextKeyAttribute,30,0,0,0,11,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextClassNamesAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextLabelAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextUseGraphicsAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextUseCaptionAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextBulletCharAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextVolumeAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextFilterNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextBibliographyTypeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextKey1Attribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextRestartNumberingAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextKey1PhoneticAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextLabelFollowedByAttribute,20,10,0,0,8,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextUseFloatingFramesAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextDatabaseNameAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextBulletRelativeSizeAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextOrganizationsAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextListIdAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextConditionAttribute,20,10,0,0,8,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextAnnoteAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextListLevelPositionAndSpaceModeAttribute,20,10,0,0,8,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextAnimationAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextBibliographyDataFieldAttribute.Value,392,0,4,0,41,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextKindAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextIncrementAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextAnimationStartInsideAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextKeyAttribute.Value,392,0,4,0,41,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextSelectPageAttribute,20,10,0,0,8,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextAnchorTypeAttribute,17,13,0,0,7,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextListTabStopPositionAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextOutlineLevelAttribute,23,21,0,0,10,8,7,4,7,4
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextTrackChangesAttribute,40,10,4,0,15,4,9,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCaptionSequenceFormatAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextProtectionKeyDigestAlgorithmAttribute,36,0,4,0,13,0,9,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextStringValuePhoneticAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextDurationAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextUseOtherObjectsAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextLineBreakAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCustom4Attribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextSchoolAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextStringValueAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextNoteClassAttribute,20,10,0,0,8,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextUseObjectsAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextMonthAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextPublisherAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCustom1Attribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextEditionAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextPageAdjustAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextDisplayOutlineLevelAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCAttribute,14,21,0,0,7,7,5,4,5,4
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextDescriptionAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextProtectedAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextSectionNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextUseSpreadsheetObjectsAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextAnimationAttribute.Value,84,0,4,0,13,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextIsListHeaderAttribute,40,10,4,0,15,4,9,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextStyleOverrideAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextProtectionKeyAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextFormulaAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextAnimationDirectionAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextPlaceholderTypeAttribute.Value,95,0,4,0,14,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextTitleAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextReferenceFormatAttribute.Value,150,0,4,0,19,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextAnimationStopInsideAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextActiveAttribute,35,0,0,0,14,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextContinueNumberingAttribute,20,15,0,0,9,6,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextSortAlgorithmAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCombineEntriesWithDashAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextAnchorTypeAttribute.Value,25,70,4,0,4,10,3,3,1,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextSpaceBeforeAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCombineEntriesWithPpAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextValueAttribute,25,10,0,0,11,3,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextStringValueIfFalseAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextIsHiddenAttribute,25,10,0,0,11,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextBibliographyDataFieldAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCopyOutlineLevelsAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCustom2Attribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextColumnNameAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextSeriesAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextTimeValueAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCombineEntriesAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextStartNumberingAtAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextPlaceholderTypeAttribute,20,10,0,0,8,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextAuthorAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextSortAscendingAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextKey2Attribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextStartNumberingAtAttribute,20,10,0,0,8,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextNumberPositionAttribute.Value,84,0,4,0,13,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextKindAttribute,30,0,0,0,11,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextNumberAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextSeparationCharacterAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextDontBalanceTextColumnsAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextIndexScopeAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextMinLabelWidthAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextTableTypeAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextUrlAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextUseSoftPageBreaksAttribute,40,10,4,0,15,4,9,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCitationStyleNameAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextMainEntryStyleNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCaptionSequenceFormatAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextFootnotesPositionAttribute,20,10,0,0,8,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextAnchorPageNumberAttribute,17,18,0,0,8,7,5,4,5,4
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCommaSeparatedAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCaptionSequenceNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCustom5Attribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCountInTextBoxesAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextUseChartObjectsAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextOutlineLevelAttribute.Value,84,0,4,0,13,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextBibliographyTypeAttribute.Value,282,0,4,0,31,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextDateAdjustAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextUseIndexSourceStylesAttribute,40,10,4,0,15,4,9,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextTimeAdjustAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextIndexNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextTableTypeAttribute,20,10,0,0,8,4,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextFixedAttribute,25,10,0,0,11,3,7,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextChangeIdAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCondStyleNameAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextDateValueAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextStartValueAttribute,40,10,4,0,15,4,9,2,7,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextIdentifierAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextInstitutionAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextUseIndexMarksAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextSelectPageAttribute.Value,73,0,4,0,12,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCustom3Attribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextMainEntryAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextJournalAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextIdAttribute,11,10,0,0,5,3,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextIsbnAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextIgnoreCaseAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextPagesAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextAnimationDirectionAttribute.Value,84,0,4,0,13,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextUseKeysAsEntriesAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextLineNumberAttribute,22,13,0,0,10,5,6,3,6,3
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextTabRefAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextNameAttribute,11,10,0,0,5,3,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextBooktitleAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextCapitalizeEntriesAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextSortByPositionAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextTableNameAttribute,11,10,0,0,5,4,5,2,5,2
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextConditionAttribute.Value,51,0,4,0,10,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextReportTypeAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextKey2PhoneticAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextUseTablesAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextUseDrawObjectsAttribute,50,0,4,0,19,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextEditorAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.text,TextIssnAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dTextureFilterAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dBackfaceCullingAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dShadeModeAttribute,45,0,4,0,16,0,11,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dSpecularColorAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dVrpAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dTextureGenerationModeXAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dEnabledAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dAmbientColorAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dDiffuseColorAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dMaxEdgeAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dShadowAttribute,30,0,0,0,11,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dEmissiveColorAttribute,21,0,0,0,9,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dVerticalSegmentsAttribute,35,0,0,0,15,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dVpnAttribute,21,0,0,0,8,0,7,0,7,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dEdgeRoundingModeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dEdgeRoundingModeAttribute.Value,62,0,4,0,11,0,6,0,4,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dLightingModeAttribute,30,0,0,0,12,0,9,0,9,0
ODFDOM,org.odftoolkit.odfdom.dom.attribute.dr3d,Dr3dFocalLengthAttribute,21,0,0,0,9,0,7,0,7,0
